Category,Content
novel,"No segundo em que seus olhos se fecharam para protegerem-se da luminosidade, pingos quentes e pedaços sólidos o atingiram no rosto."
novel,"Quando voltou a abrir, conseguiu ver o rosto do cadáver que, antes, estava encoberto pela mão do primeiro homem."
novel,"E onde deveria estar a mão, um toco jorrando sangue."
novel,"Se antes havia o cadáver do terceiro (e último) membro do grupo, um bilhete sem sentido e uma voz do além que lhe davam medo, agora havia também um homem de 1,90m, que um dia fora o mais bravo que conhecera, correndo desesperadamente por sua vida."
novel,"Podia ser burro como uma porta, mas não era cego."
novel,"Algo estava muito errado naquilo tudo, e ele sabia disso."
novel,"Porém, a risada que saiu de trás do cadáver foi o que realmente o levou a correr."
novel,"Peculiar, incerta e fora de controle, a voz rouca e demoníaca faziam-no sentir-se desesperado."
novel,Virou-se e começou a correr.
novel,Correu como nunca havia feito antes.
novel,As luzes do carro capotado ficaram para trás rapidamente.
novel,"Seja o que fosse aquela coisa, não ficaria ali para ver."
novel,"Em sentido oposto, o homem alto cambaleava enquanto suas lágrimas regavam o solo."
novel,Não conseguia pensar em outra coisa senão nos olhos insanos do louco de preto.
novel,O que raios havia feito para ter sido arrastado até ali?
novel,"Num segundo, estava no banco do carona do carro da companhia."
novel,"Distraído observando a chuva, não viu a coisa que se jogou na frente do carro."
novel,"Só sabia que, no segundo seguinte, estavam descendo um pequeno declive e capotando na floresta, e no segundo seguinte, desmaiou."
novel,"Ao acordar, os dois amigos haviam sumido."
novel,Desatou o sinto de segurança e saiu.
novel,O medo começou a rondar-lhe a mente quando percebeu que estavam numa floresta.
novel,"Deus, como odiava florestas à; noite."
novel,Encontrou o Leitão pouco depois de se esgueirar para fora do carro embocado.
novel,"E juntos, avistaram Thierry  ou o que um dia foi ele."
novel,"No entanto, estava agora novamente sozinho."
novel,A mão ou a falta dela- embebedava os sentidos.
novel,"A visão começara a falhar, e os ouvidos já não escutavam a realidade."
novel,O homem sentia sua disposição indo embora em cada filete de sangue que lhe escorria pelos braços.
novel,"E os restos de pele que a explosão deixara pulavam, penduradas ao cotoco, a cada passada apressada."
novel,"Olhou para os lados com os olhos aguçados pelo medo, mas nada viu."
novel,A escuridão só era quebrada pelos relâmpagos intensos.
novel,árvores de troncos negros como a noite e folhagem escura eram a única companhia que lhe restava.
novel,"Profundamente desesperado e exausto, tateou em um dos troncos e abaixou-se."
novel,Sequer conseguia pensar de tão desesperado.
novel,Tentou respirar o mais baixo que pode.
novel,A chuva que caía ajudava na dura tarefa de não fazer barulho.
novel,Pois bem.
novel,Tinha de manter a calma.
novel,"Estavam na estrada voltando da viagem de trabalho, o carro capotou, um dos amigos apareceu morto, um louco tirou-lhe a mão e agora estava sozinho e perdido no lugar ao qual tinha fobia."
novel,Prometeu a si mesmo que degolaria todos os que disseram que pensar racionalmente trazia soluções.
novel,"Se bem lembrava, estavam seguindo para noroeste quando o carro virou para a direita."
novel,"Provavelmente estavam apontando para o norte ao fim da queda, então."
novel,"Virou-se, viu o cadáver, depois deu um quarto de giro, correu em linha reta um pouco e mudou o rumo para a direita num ângulo de mais ou menos 45 graus."
novel,Em seguida girou ao redor de uma árvore e depois... Sentiu um peso sobre o ombro.
novel,"Antes que pudesse perguntar-se o que era, o peso apertou-lhe amigavelmente o membro."
novel,Sabia bem que aquilo era uma mão.
novel,E sabia que era a mão do homem de preto.
novel,"Tentou se esquivar e levantar, mas uma lâmina resolveu se aquecer em seu pescoço."
novel,Nada podia fazer se não colaborar.
novel,Voltou a encostar-se no tronco e deixou o corpo cair completamente.
novel,A coisa em forma de louco agachou-se ao seu lado e respirou longamente.
novel,Clyde sentiu o hálito quente e não convidado penetrar-lhe o ouvido.
novel,-See how beautiful it is?
novel,The tall trees stretching themselves high and braiding one another...The fear evaporating and trying to pass through the trees...Poor fear.
novel,Not even daylight can go through these leaves  sussurrou o louco.
novel,Clyde não via nada mais que a escuridão.
novel,-I wonder  continuou o homem do sotaque nórdico  how much time it will take for you to die if I cut your heel`s nerve.
novel,Maybe you will still be alive when the beasts get here to eat their dawn snack.
novel,"And for what Ive seen...oh, boy...they like to taste it really well before swallowing."
novel,Aquelas palavras dilaceraram o psicológico que restava no homem de uma mão só.
novel,"Sabia que provavelmente morreria, mas escutar o louco dizer aquilo enlouquecera-lhe de uma forma que sequer julgava possível."
novel,"Gritos começaram a emergir de sua garganta, e a única coisa que via em seus pensamentos era o sorriso."
novel,O macabro sorriso da morte.
novel,Não conseguia parar de imaginar aquele sorriso perto do seu rosto.
novel,"Involuntariamente, começou a tremer e a tentar sair dali."
novel,Precisava fugir.
novel,Precisava sair daquele lugar.
novel,Precisava.
novel,-NO!
novel,gritou em desespero.
novel,Era audível o medo que a voz continha  Dont touch me!
novel,DONT TOUCH ME!
novel,AAAAAAAAH!
novel,Então os gritos pararam.
novel,"Como numa coreografia russa, a navalha dançou no pescoço de Clyde."
novel,"O corte ia de um lado a outro e abria a pele como a boca se abria, mas se da boca nada saía, da pele, sangue em dobro surgia."
novel,"Esse, por sua vez, fazia um cobertor vermelho na camisa do candidato à; próxima cova."
novel,O homem que fizera o corte foi à; sua frente e agachou-se à; altura do seu rosto.
novel,"Acendeu um fósforo, e Clyde viu a face do homem."
novel,O sorriso do primeiro encontro deu lugar a uma expressão séria.
novel,Aquela face que o olhava não precisava dizer uma palavra para que compreendesse como a situação iria acabar.
novel,-Who gave you the job?
novel,perguntou o louco.
novel,-Sorry...-Clyde reunia suas forças para falar.
novel,"Em tom de arrependimento, prosseguiu - I did not know you knew them...Im sorry... O homem pressionou a ponta da faca contra o lugar onde a mão de Clyde deveria existir."
novel,Apenas um pequenino toque era suficiente para que sentisse.
novel,"-Ill make you remember my name until the last moment you live if you dont tell me this  escarrou, com raiva, em forte sotaque, o assassino demoníaco."
novel,O homem de camisa quadriculada já não conseguia pensar.
novel,"E para o seu azar, o de preto descobriu isso na primeira frase que o primeiro disse depois."
novel,-Who...who are you?
novel,"Clyde perguntou, delirando."
novel,"-Huuf...-respitou desapontado o homem de preto  well...today, you will remember me as the gravedigger."
novel,Suas palavras foram seguidas pelas respirações quase mortas de Clyde.
novel,"Enfiou a faca no ferimento, sentiu o homem grunhir de agonia, então a puxou de volta e enfiou no queixo."
novel,"Clyde, finalmente, estava morto."
novel,E agora restava o gordo.
novel,"Broken Bone, 6 de outubro de 2010."
novel,A delegacia de Broken Bone era algo notável.
novel,"Grande para o tamanho da cidade, era o mais conhecido ponto de referência da população."
novel,"O prédio de dois andares, além de bem cuidado, tinha uma aparência simpatizante."
novel,Na frente ficava o pátio.
novel,O cinza enegrecido do concreto que cobria o chão era a única cor que o imenso espaço apresentava.
novel,Vez por outra apareciam traços amarelos (que dividiam as vagas em que as viaturas eram estacionadas) ou cilindros metálicos (que eram parte do corpo metálico dos refletores que iluminavam o local à; noite).
novel,A cancela na frente da entrada levantou ao dar passagem para o Charger verde musgo de Blackwood.
novel,Lou o esperava em uma vaga perto da entrada do prédio.
novel,"De todos os policiais novos que trabalhavam ali, Lou era o único que Abraham gostava."
novel,"O rapaz negro de sorriso estampado no rosto tinha, além de um bom caráter, uma bela história de vida e superação."
novel,Era também um dos únicos em quem se podia confiar naquele lugar.
novel,Uma de suas mãos segurava um copo de café.
novel,"A outra, uma pasta."
novel,Lou se apoiou na janela e colocou a cabeça para dentro do carro quando Blackwood parou na frente da vaga.
novel,"-Good morning, sir!"
novel,O policial sorria enquanto falava com Blackwood.
novel,-How you doing?
novel,"-Im fine, thanks."
novel,How about you?
novel,-Keeping myself alive  Abraham resmungou - Have you got all the things I asked you?
novel,-Yeah!
novel,They are all here.
novel,I know you are in charge of this one.
novel,Have you noticed anything different?
novel,-No.
novel,Just the same old shit.
novel,-Shit...Hope you get the bastard.
novel,I gotta go.
novel,See you around.
novel,Blackwood saiu do prédio sem dizer uma palavra a mais.
novel,"Embora fosse bonito, não gostava daquele lugar."
novel,Dirigiu sem pressa à; estrada que levava a Fisherville enquanto pensava.
novel,A desgraça fora muito grande para um simples crime.
novel,"Se lhe dissessem que a Besta viera pessoalmente ceifar a alma de Moore, não teria problema algum em acreditar."
novel,"E afinal, o que raios aconteceu?"
novel,Caleb assistia à; TV quando sua porta dos fundos foi arrombada?
novel,Parecia considerável...Mas por que não fugiu pela porta da frente quando escutou o estrondo?
novel,Não...não era isso.
novel,As peças não formavam uma engrenagem.
novel,Tentou pensar mais um pouco.
novel,Parou ao se dar conta de que devia prestar atenção na estrada.
novel,Não conhecia muito bem aquele lugar.
novel,O local que procurava ficava em uma rua paralela à; estrada.
novel,"O açougue, antes pertencente ao morto, estava agora com suas portas fechadas."
novel,"Até tentou forçar, mas elas não abriram."
novel,"Foi, então, ao fundo do local, e achou uma janela destrancada."
novel,Qualquer policial sorriria para si mesmo pela descoberta.
novel,A expressão medonha que Blackwood continha naturalmente no rosto sequer moveu.
novel,"Ao entrar, sentiu o cheiro da carcaça de carne que apodrecia ali dentro."
novel,"O local não era muito grande (apenas um espaço velho que tinha algumas coisas), mas as diversas prateleiras de madeira com pequenas caixas e a pintura vermelha descascada do local faziam Abraham se apressar."
novel,Queria apenas sair dali.
novel,Começou a vasculhar.
novel,Ao lado da janela por onde entrou estavam os ganchos onde a carne era pendurada.
novel,O lodo acumulado no chão e as paredes mofadas colocavam uma pulga em sua orelha.
novel,Como raios ninguém tinha morrido ao comer daquilo?
novel,O sangue que saía da carne da vez só a fazia ficar mais nojenta.
novel,Do lado esquerdo estava o freezer desligado.
novel,Não era necessário ter um olfato muito bom para saber que ali não havia nada de útil para aqueles que não têm interesse em morrer intoxicados.
novel,"Ao lado dele, um pouco mais perto da entrada, podia-se ver uma escrivaninha de madeira com alguns papeis."
novel,"Em cima dela, alguns documentos de compra e venda, canetas e rascunhos."
novel,"Dentro da gaveta esquerda, um revolver e um bloco de notas rabiscado."
novel,"Well, well, well."
novel,Looks like Caleb didnt use to trust cumputers very much.
novel,"Bones, legs, foot, skin...That cock sucker wrote every detail of how much he sold of each thing and how much he earned...” Arrastou-se para o outro lado da sala."
novel,"Lá, algumas prateleiras com caixas de madeira, livros e outras pequenas coisas."
novel,Começou a olhar nos livros.
novel,Nada.
novel,A porra dos livros nem eram interessantes.
novel,O pote de canetas também não tinha nada muito útil dentro.
novel,Mas a caixa de madeira...ah...a caixa de madeira tinha algo diferente.
novel,"Além de velharias, Blackwood encontrou uma chave de carro presa a um chaveiro de couro surrado."
novel,"Na saída, além do bloco de notas, também colocou a chave no bolso."
novel,"Pensou em deixa-la, e até iria...se não fosse pelo fato de Moore não possuir carro algum."
novel,Blackwood saiu do local da mesma forma que entrou.
novel,"Do lado de fora, olhou uma última vez para o açougue antes de entrar no próprio carro."
novel,Sentia que não viveria mais por muito tempo se continuasse ali.
novel,O ronco que o motor que o Charger produzia era agradável.
novel,"No rádio, ninguém."
novel,Parecia ser um dia calmo.
novel,Dirigiu até a estrada principal e de lá tomou o caminho para sua casa.
novel,"Enquanto dirigia, sua mente, inconscientemente, começou a pensar na única fraqueza que aquele homem tinha."
novel,"Havia mais de dez anos, mas aquelas imagens ainda assombravam seus pesadelos."
novel,"New York, 7 de novembro de 1998."
